Numero de Registro,Codigo de Producto,Descripcion,Cantidad,Fecha,Precio Unitario,Precio Total,Sucursal
1429369,44056,36 lápices tubo rojo manchado,2,10/07/2021,11.63,23.25,1
1429369,46920,Plato de pizza de fiesta  rojo,24,10/07/2021,7.91,189.72,1
1429369,45870,Soporte de pastel  rojo,1,10/07/2021,92.54,92.535,1
1429369,178987B,Matrioshka Muñeca Rusa Amarillo,1,10/07/2021,39.53,39.525,1
1429823,,Gastos de envio,1,10/08/2021,15,167.4,3
1429823,44268,Set/20 servilletas de papel rojas rojas,48,10/08/2021,7.91,379.44,3
1429823,44281,Set/6 tazas de papel manchas rojas,24,10/08/2021,6.05,145.08,3
1429823,47122,6 globos de cohetes,24,10/08/2021,6.05,145.08,3
1429823,47118,Juego de 9 globos de calavera negra,20,10/08/2021,7.91,158.1,3
1429823,47233,Mini set de pintura Vintage,36,10/08/2021,6.05,217.62,3
1429823,44297,Placas de papel manchas de set/6 rojas,24,10/08/2021,7.91,189.72,3
1429848,,Gastos de envio,1,10/08/2021,15,167.4,3
1429848,178708B,Jumbo Bag Red ,10,10/08/2021,18.14,181.35,3
1429848,43518,Bolsa de fresa Charlotte,10,10/08/2021,7.91,79.05,3
1429848,43510,Bolsa de Charlotte de bosque,10,10/08/2021,7.91,79.05,3
1429848,43575,Mini casos de punto rojo/blanco,4,10/08/2021,73.94,295.74,3
1429848,43520,Bolsa Red ty Charlotte,10,10/08/2021,7.91,79.05,3
1429848,45635,Luz nocturna LED de velador rojo,12,10/08/2021,15.35,184.14,3
1429848,47006,Bolsa de almuerzo rosa ,10,10/08/2021,15.35,153.45,3
1429848,47002,Diseño de Spaceboy de almuerzo,10,10/08/2021,15.35,153.45,3
1429848,43525,Bosque de almuerzo,10,10/08/2021,15.35,153.45,3
1429848,43523,Bolsa de almuerzo rojo,10,10/08/2021,15.35,153.45,3
1429848,45007,Conjunto de 3 cajas de diseño de bosque,4,10/08/2021,55.34,221.34,3
1429870,,Gastos de envio,2,10/08/2021,15,316.2,3
1429912,47536,Desfile de circo de desayuno para niños,6,10/09/2021,79.05,474.3,3
1429912,178494C,Mini de 3 piezas de 3 piezas Mini cubiertos,6,10/09/2021,34.88,209.25,3
1429912,46484,Coloque amor corazón rosa,12,10/09/2021,3.91,46.872,3
1429912,44604,Copa manchada azul,8,10/09/2021,7.91,63.24,3
1429912,46374,Kit de la cadena de papel  ,6,10/09/2021,27.44,164.61,3
1429912,46479,Pink Love Heart Shape Cup Cup,12,10/09/2021,7.91,94.86,3
1429912,47531,Juego de desayuno para niños Spaceboy,6,10/09/2021,92.54,555.21,3
1429912,47534,Juego de desayuno para niños Dolly Girl,6,10/09/2021,92.54,555.21,3
1429912,45578,Bolsa 250 g de mármoles swirly,12,10/09/2021,7.91,94.86,3
1429912,47353,Imagen Dominino,12,10/09/2021,13.49,161.82,3
1429912,47366,Pan Molde,24,10/09/2021,15.35,368.28,3
1429912,43493,Juguetes de bolsa jumbo,10,10/09/2021,18.14,181.35,3
1429912,47357,Paneles en Tin Spaceboy,24,10/09/2021,15.35,368.28,3
1429912,45635,Luz nocturna LED de velador rojo,12,10/09/2021,15.35,184.14,3
1429912,45761,Juego de cartas Vintage Heads and Tails,12,10/09/2021,11.63,139.5,3
1429912,46257,Tarjeta de cumpleaños de la fiesta de té,12,10/09/2021,3.91,46.872,3
1429912,46261,Tarjeta de cumpleaños de Spaceboy,12,10/09/2021,3.91,46.872,3
1429912,47368,Paneles Tin Circus,12,10/09/2021,15.35,184.14,3
1429912,47233,Mini set de pintura Vintage,36,10/09/2021,6.05,217.62,3
1430061,176986P,Frasco decorativo de Cherry Blossom,1,10/09/2021,34.88,34.875,3
1430061,46490,Juego de hornear 9 piezas ,3,10/09/2021,46.04,138.105,3
1430080,173422,Área de signo de metal patrullado,12,10/09/2021,19.53,234.36,2
1430080,47067,El signo de metal tómalo o déjalo,6,10/09/2021,27.44,164.61,2
1430080,44476,Sin signo de metal de correo basura,12,10/09/2021,11.63,139.5,2
1430080,46005,Estoy en el signo de metal de vacaciones,12,10/09/2021,19.53,234.36,2
1430080,44846,Tostada es  te amo,12,10/09/2021,11.63,139.5,2
1430080,44468,Gin + Tonic Diet Metal Signo,12,10/09/2021,19.53,234.36,2
1430080,44850,Toast Its  Dinosaur,12,10/09/2021,11.63,139.5,2
1430080,177188,Juego de 20 cortadores de galletas para niños,12,10/09/2021,18.14,217.62,2
1430080,45274,Caja de almuerzo de fresa con cubiertos,6,10/09/2021,23.72,142.29,2
1430080,47002,Diseño de Spaceboy de almuerzo,10,10/09/2021,15.35,153.45,2
1430080,44447,Cuidado con el letrero de metal para gatos,12,10/09/2021,15.72,188.604,2
1430080,44848,Toast Its  Fary Flower,12,10/09/2021,11.63,139.5,2
1430080,45692,Impresión de conchas vintage,2,10/09/2021,59.99,119.97,2
1430080,44465,Pottering en el signo de metal de cobertizo,12,10/09/2021,18.14,217.62,2
1430080,47132,Hazte crecer tu propia planta en una lata,24,10/09/2021,11.63,279,2
1430080,47363,Tastas en animales de bosque de lata,12,10/09/2021,15.35,184.14,2
1430080,47368,Paneles Tin Circus,12,10/09/2021,15.35,184.14,2
1430080,44356,Set/10 rinde,24,10/09/2021,11.63,279,2
1430080,44360,Set/10 Blue ty Party Candle,24,10/09/2021,11.63,279,2
1430080,44358,Set/10 velas de fiesta de marfil marfil,24,10/09/2021,11.63,279,2
1430080,45337,Partidos de tubo gigante de trago,12,10/09/2021,23.72,284.58,2
1430080,173216,Madera Black Board Ant White Finish,6,10/09/2021,59.99,359.91,2
1430080,101214,Pájaro de la puerta en el cable,2,10/09/2021,69.66,139.314,2
1430080,47219,Conjunto de 2 cajas de mercado de madera,2,10/09/2021,118.58,237.15,2
1430080,47004,Bolsa de almuerzo Suki Diseño,10,10/09/2021,15.35,153.45,2
1430080,45984,Citronela de vela de cobertizo,6,10/09/2021,27.44,164.61,2
1430080,47078,10 Color Spaceboy Pen,24,10/09/2021,7.91,189.72,2
1430083,47078,10 Color Spaceboy Pen,24,10/09/2021,7.91,189.72,2
1430083,44268,Set/20 servilletas de papel rojas rojas,12,10/09/2021,7.91,94.86,2
1430083,173212,Marco de madera marco de acabado blanco,6,10/09/2021,23.72,142.29,2
1430083,47006,Bolsa de almuerzo rosa ,10,10/09/2021,15.35,153.45,2
1430083,47002,Diseño de Spaceboy de almuerzo,10,10/09/2021,15.35,153.45,2
1430083,45759,Tarjetas Snaps vintage,12,10/09/2021,7.91,94.86,2
1430083,44232,La fiesta invita a Jazz Hearts,12,10/09/2021,7.91,94.86,2
1430083,35925D,"Fairy Flower, 5 revestimientos de verano B'Draw",6,10/09/2021,23.72,142.29,2
1430083,21004,Globo político inflable,12,10/09/2021,7.91,94.86,2
1430083,44545,Paquete de 72 cajas de pastel de manchas ,24,10/09/2021,5.12,122.76,2
1430083,178481,60 cajas de pastel de hadas de TEATIME,24,10/09/2021,5.12,122.76,2
1430083,46614,Pequeño soporte de palomitas de maíz,12,10/09/2021,7.91,94.86,2
1430083,46616,Soporte de palomitas de maíz,12,10/09/2021,15.35,184.14,2
1430083,46652,Pastel de pastel blanco encaje de dos niveles,2,10/09/2021,79.05,158.1,2
1430083,173237L,Marco de madera antigua blanca,6,10/09/2021,27.44,164.61,2
1430083,173216,Madera Black Board Ant White Finish,12,10/09/2021,51.62,619.38,2
1430083,31618N,Parasol eduardiano natural,3,10/09/2021,55.34,166.005,2
1430170,44644,Caja de costura victoriana pequeña,2,10/09/2021,55.34,110.67,2
1430170,45599,Pot de jardín de velas de citronela,12,10/09/2021,11.63,139.5,2
1430170,177841,Espejo de cabaña de playa,16,10/09/2021,15.35,245.52,2
1430170,45996,Signo de metal de gripe de hombre,12,10/09/2021,19.53,234.36,2
1430170,78733B,Piggy de flores amarillas azules,12,10/09/2021,15.35,184.14,2
1430170,99889,Empavesado de la fiesta,10,10/09/2021,43.25,432.45,2
1430170,34024B,Álbum de fotos azul pastel,12,10/09/2021,18.14,217.62,2
1430170,46555,Álbum familiar marco de imágenes blancas,8,10/09/2021,71.15,569.16,2
1430170,46557,Marco de imagen de madera triple retrato,12,10/09/2021,55.34,664.02,2
1430170,178433B,S/16 cubiertos de marfil vintage,24,10/09/2021,101.84,2444.04,2
1430170,44468,Gin + Tonic Diet Metal Signo,12,10/09/2021,19.53,234.36,2
1430170,47067,El signo de metal tómalo o déjalo,12,10/09/2021,27.44,329.22,2
1430170,173216,Madera Black Board Ant White Finish,6,10/09/2021,59.99,359.91,2
1430170,177492B,Paquete 20 servilletas de papel de rosa inglesa,12,10/09/2021,7.91,94.86,2
1430170,34024A,Álbum de fotos rosa pastel,12,10/09/2021,18.14,217.62,2
1430170,177471A,Juego de 4 posavasos en inglés,10,10/09/2021,11.63,116.25,2
1430170,178162,Gabinete de llave de amor,2,10/09/2021,62.78,125.55,2
1430170,178815,Damas y caballeros signo de metal,12,10/09/2021,23.72,284.58,2
1430170,46610,Cucharas de medición de corazón grande,12,10/09/2021,15.35,184.14,2
1430170,177194,Conjunto de 3 cortadores de galletas de corazón,12,10/09/2021,11.63,139.5,2
1430170,44545,Paquete de 72 cajas de pastel de manchas ,24,10/09/2021,5.12,122.76,2
1430170,46152,Paquete de 60 cajas de pastel de paisley rosa,24,10/09/2021,5.12,122.76,2
1430170,43577,Guantes de lavado funky surtido,12,10/09/2021,19.53,234.36,2
1430170,78752,Tiempo de té Juego de té en la caja de regalo,6,10/09/2021,64.64,387.81,2
1430170,78756,Pastel de pastel de tiempo de té en caja de regalo,12,10/09/2021,92.54,1110.42,2
1430170,177469G,Conjunto de 4 manteles individuales de pastel de hadas,8,10/09/2021,34.88,279,2
1430170,178494C,Mini de 3 piezas de 3 piezas Mini cubiertos,6,10/09/2021,34.88,209.25,2
1430170,178494D,Juego de cubiertos de mini puntos de 3 piezas rosa de 3 piezas,6,10/09/2021,34.88,209.25,2
1430170,177469A,Conjunto de 4 manteles individuales de rosas inglesas,4,10/09/2021,34.88,139.5,2
1430170,78750,Tetera de tiempo de té en la caja de regalo,4,10/09/2021,92.54,370.14,2
1430190,47357,Paneles en Tin Spaceboy,24,10/09/2021,15.35,368.28,3
1430190,,Gastos de envio,2,10/09/2021,15,334.8,3
1430190,47363,Tastas en animales de bosque de lata,24,10/09/2021,15.35,368.28,3
1430190,45274,Caja de almuerzo de fresa con cubiertos,24,10/09/2021,23.72,569.16,3
1430190,46939,Lonchera con cubiertos ,24,10/09/2021,23.72,569.16,3
1430190,21004,Globo político inflable,48,10/09/2021,7.91,379.44,3
1430190,47536,Desfile de circo de desayuno para niños,8,10/09/2021,71.15,569.16,3
1430307,,Gastos de envio,1,10/09/2021,15,139.5,3
1430621,46775,Muñeca de fielcraft Emily,6,10/10/2021,27.44,164.61,1
1430621,47393,Búho de cojín de fheentcraft,4,10/10/2021,34.88,139.5,1
1430621,47422,Paquete de 6 cajas de regalo de dulces,12,10/10/2021,23.72,284.58,1
1430621,47426,Paquete de 6 cajas de regalo de pannetone,12,10/10/2021,23.72,284.58,1
1430621,47292,Childs Garden Blue Blue,12,10/10/2021,7.91,94.86,1
1430621,47294,Rosa de la llana del jardín infantil,12,10/10/2021,7.91,94.86,1
1430621,46513,FIENTRACT 6 amigos de flores,6,10/10/2021,19.53,117.18,1
1430621,47504,Tejido tradicional Nancy,12,10/10/2021,13.49,161.82,1
1430621,177853,Caja de 24 parasolas de cócteles,25,10/10/2021,3.91,97.65,1
1430621,47105,Riego lata elefante azul,12,10/10/2021,18.14,217.62,1
1430621,,Gastos de envio,2,10/10/2021,15,334.8,1
1430621,43436,Strawberry Dream Childs paraguas,6,10/10/2021,30.23,181.35,1
1430621,43432,Paraguas de los niños rojas,6,10/10/2021,30.23,181.35,1
1430621,47429,Paquete de 6 etiquetas de regalo de Birdy,24,10/10/2021,11.63,279,1
1430621,47342,Mini Jigsaw Spaceboy,48,10/10/2021,3.91,187.488,1
1430621,45587,Crema paraguas plegable/múltiplo,4,10/10/2021,46.04,184.14,1
1430621,47002,Diseño de Spaceboy de almuerzo,20,10/10/2021,15.35,306.9,1
1430621,177818,Rana rana rey puede,6,10/10/2021,27.44,164.61,1
1430621,43510,Bolsa de Charlotte de bosque,30,10/10/2021,7.91,237.15,1
1430621,43520,Bolsa Red ty Charlotte,20,10/10/2021,7.91,158.1,1
1430621,44545,Paquete de 72 cajas de pastel de manchas ,24,10/10/2021,5.12,122.76,1
1430621,47334,Mini Desfile de Jigsaw Circus,48,10/10/2021,3.91,187.488,1
1430621,46885,Cajas de bocadillos redondos establecidos de 4 bosques,6,10/10/2021,27.44,164.61,1
1430621,46773,Muñeca de feakcraft molly,6,10/10/2021,27.44,164.61,1
1430621,46387,Paper Bunting Vintage Paisley,6,10/10/2021,27.44,164.61,1
1430621,46389,Papel Bunting  s,12,10/10/2021,27.44,329.22,1
1430621,99939B,Bunting de feliz cumpleaños rosa,6,10/10/2021,50.69,304.11,1
1430621,47227,Paquete de 12 crayones tradicionales,24,10/10/2021,3.91,93.744,1
1430621,47357,Paneles en Tin Spaceboy,12,10/10/2021,15.35,184.14,1
1430621,47363,Tastas en animales de bosque de lata,12,10/10/2021,15.35,184.14,1
1430705,47391,20 clavijas de dolly ,12,10/10/2021,11.63,139.5,3
1430705,46351,Taza de té y platillo de  rojo,6,10/10/2021,34.88,209.25,3
1430705,178918L,Gran pájaro de marfil colgante y madera roja,12,10/10/2021,6.05,72.54,3
1430705,178063,Pájaro encantado coathanger 5 gancho,4,10/10/2021,43.25,172.98,3
1430705,47429,Paquete de 6 etiquetas de regalo de Birdy,12,10/10/2021,11.63,139.5,3
1430705,101186,Estera de puerta en inglés rosa,2,10/10/2021,69.66,139.314,3
1430705,47072,Resma de tejido blanco,1,10/10/2021,73.94,73.935,3
1430705,101193,Mat de puerta Nueva Inglaterra,2,10/10/2021,69.66,139.314,3
1430705,43615,Daisy Journal,6,10/10/2021,23.72,142.29,3
1430705,47242,Conjunto de 2 latas redondas holandesas,6,10/10/2021,27.44,164.61,3
1430705,178439S,Hook de flores de corazón pequeño,24,10/10/2021,7.91,189.72,3
1430705,47494,Paquete de 12 tejidos de Londres,48,10/10/2021,2.7,129.456,3
1430705,44816,Linterna Kasbah con vidrio,3,10/10/2021,43.25,129.735,3
1430705,178437L,Single Heart Zinc TLighter,12,10/10/2021,8.84,106.02,3
1430705,47240,Conjunto de 2 latas redondas Camembert,6,10/10/2021,27.44,164.61,3
1430705,47153,Medición de cinta Red Red Red,6,10/10/2021,27.44,164.61,3
1431032,46364,Diseño de encaje de carrete de cinta,20,10/12/2021,19.53,390.6,1
1431032,46366,Diseño de corazones de carrete de cinta,20,10/12/2021,15.35,306.9,1
1431032,46368,Diseño de manchas de carrete de cinta,20,10/12/2021,15.35,306.9,1
1431032,47319,Magic Drawing Slate hornee un pastel,80,10/12/2021,3.91,312.48,1
1431032,47315,Magic Drawing Slate Circus Parade,80,10/12/2021,3.91,312.48,1
1431032,47321,Magic Drawing Slate Spaceboy,80,10/12/2021,3.91,312.48,1
1431032,44281,Set/6 tazas de papel manchas rojas,60,10/12/2021,6.05,362.7,1
1431032,44056,36 lápices tubo rojo manchado,32,10/12/2021,11.63,372,1
1431032,43397,Bolso manchado rojo,24,10/12/2021,27.44,658.44,1
1431032,46931,Plato de bolsa de té rojo,36,10/12/2021,7.91,284.58,1
1431032,43919,Set/5 tazones de vidrio de tapa manchada roja,24,10/12/2021,27.44,658.44,1
1431032,46389,Papel Bunting  s,24,10/12/2021,27.44,658.44,1
1431032,44541,Conjunto de 72 Doilies de papel de manchas ,36,10/12/2021,13.49,485.46,1
1431032,46943,Cojín de asiento acolchado,20,10/12/2021,34.88,697.5,1
1431032,44535,Calavera y guirnalda de huesos,12,10/12/2021,15.35,184.14,1
1431032,44608,Plato manchado rojo,32,10/12/2021,15.72,502.944,1
1431032,44600,Copa manchada roja,32,10/12/2021,7.91,252.96,1
1431032,44602,Copa manchada rosa,32,10/12/2021,7.91,252.96,1
1431032,45870,Soporte de pastel  rojo,15,10/12/2021,101.84,1527.525,1
1431032,99939B,Bunting de feliz cumpleaños rosa,24,10/12/2021,50.69,1216.44,1
1431069,43523,Bolsa de almuerzo rojo,20,10/12/2021,15.35,306.9,3
1431069,46160,Paquete de 12 tejidos de bosque,48,10/12/2021,2.7,129.456,3
1431069,45635,Luz nocturna LED de velador rojo,12,10/12/2021,15.35,184.14,3
1431069,47534,Juego de desayuno para niños Dolly Girl,4,10/12/2021,92.54,370.14,3
1431069,44846,Tostada es  te amo,12,10/12/2021,11.63,139.5,3
1431069,46939,Lonchera con cubiertos ,12,10/12/2021,23.72,284.58,3
1431069,46257,Tarjeta de cumpleaños de la fiesta de té,12,10/12/2021,3.91,46.872,3
1431069,47363,Tastas en animales de bosque de lata,12,10/12/2021,15.35,184.14,3
1431069,46022,Armónica roja en caja,12,10/12/2021,11.63,139.5,3
1431069,47372,PEGAS DE ROPA  PACK 24,12,10/12/2021,11.63,139.5,3
1431069,176986B,Frasco decorativo de Cherry Blossom,4,10/12/2021,34.88,139.5,3
1431069,47368,Paneles Tin Circus,12,10/12/2021,15.35,184.14,3
1431069,46708,"Hook, 5 colgador, Toadstool mágico",12,10/12/2021,15.35,184.14,3
1431069,46941,Lonchera con pasteles de hadas de cubiertos,6,10/12/2021,23.72,142.29,3
1431069,47678,Envoltorio manzanas rojas,25,10/12/2021,3.91,97.65,3
1431069,45314,Bolsa de bolso de algodón de diseño de bosques,6,10/12/2021,20.93,125.55,3
1431069,45146,Envoltura de manchas rojas,25,10/12/2021,3.91,97.65,3
1431069,46889,Cajas de bocadillos redondas Juego de 4 frutas,6,10/12/2021,27.44,164.61,3
1431069,165963A,"Tumbler, inglés rosa",6,10/12/2021,15.35,92.07,3
1431069,,Gastos de envio,3,10/12/2021,15,502.2,3
1431069,47710,Estante de pelaje monocromo de Gumball,12,10/12/2021,11.63,139.5,3
1431069,33938P,Envoltorio inglés rosa,25,10/12/2021,3.91,97.65,3
1431069,45005,Joya de flores de gingham verde,8,10/12/2021,15.35,122.76,3
1431069,46614,Pequeño soporte de palomitas de maíz,12,10/12/2021,7.91,94.86,3
1431069,45001,Caja de joya de rosa de gingham rojo,8,10/12/2021,15.35,122.76,3
1431069,43525,Bosque de almuerzo,10,10/12/2021,15.35,153.45,3
1431069,178708B,Jumbo Bag Red ,10,10/12/2021,18.14,181.35,3
1431069,43575,Mini casos de punto rojo/blanco,2,10/12/2021,73.94,147.87,3
1431069,44421,Mantel manchado rojo,2,10/12/2021,99.05,198.09,3
1431069,44541,Conjunto de 72 Doilies de papel de manchas ,12,10/12/2021,13.49,161.82,3
1431069,45150,Envoltura de manchas rosa,25,10/12/2021,3.91,97.65,3
1431069,46885,Cajas de bocadillos redondos establecidos de 4 bosques,6,10/12/2021,27.44,164.61,3
1431094,177656,Boys Alphabet Iron en parches,288,10/01/2022,1.95,562.464,1
1431094,46708,"Hook, 5 colgador, Toadstool mágico",12,10/01/2022,15.35,184.14,1
1431094,44356,Set/10 rinde,24,10/01/2022,11.63,279,1
1431094,44360,Set/10 Blue ty Party Candle,24,10/01/2022,11.63,279,1
1431094,44602,Copa manchada rosa,8,10/01/2022,7.91,63.24,1
1431094,44604,Copa manchada azul,8,10/01/2022,7.91,63.24,1
1431094,43579,Guantes de lavado de color azul ,6,10/01/2022,19.53,117.18,1
1431094,44610,Plato de manchas rosa,8,10/01/2022,15.72,125.736,1
1431094,44612,Plato manchado azul,8,10/01/2022,15.72,125.736,1
1431094,43420,Tazón manchado rojo,8,10/01/2022,11.63,93,1
1431094,43422,Tazón manchado rosa,8,10/01/2022,11.63,93,1
1431094,43418,Tazón manchado azul,8,10/01/2022,11.63,93,1
1431094,43583,Guantes de lavado de manchas rojas ,6,10/01/2022,19.53,117.18,1
1431094,47384,Craft de plantilla de alfabeto,12,10/01/2022,11.63,139.5,1
1431094,44608,Plato manchado rojo,8,10/01/2022,15.72,125.736,1
1431094,47422,Paquete de 6 cajas de regalo de dulces,6,10/01/2022,23.72,142.29,1
1431094,45049,Caja de dinero de Toadstool,6,10/01/2022,27.44,164.61,1
1431094,47124,Paquete de bomba de agua de globo de 35,20,10/01/2022,3.91,78.12,1
1431094,47107,Riego puede rosa conejito,8,10/01/2022,18.14,145.08,1
1431094,46175,Paquete de 6 placas de papel de cráneo,12,10/01/2022,7.91,94.86,1
1431094,46173,Paquete de 6 vasos de papel de cráneo,12,10/01/2022,6.05,72.54,1
1431094,47009,Diseño de Jumbo Bag Spaceboy,10,10/01/2022,18.14,181.35,1
1431094,47076,Paquete de 60 cajas de pastel de Spaceboy,24,10/01/2022,5.12,122.76,1
1431094,47363,Tastas en animales de bosque de lata,12,10/01/2022,15.35,184.14,1
1431094,47426,Paquete de 6 cajas de regalo de pannetone,6,10/01/2022,23.72,142.29,1
1431094,47357,Paneles en Tin Spaceboy,12,10/01/2022,15.35,184.14,1
1431094,43575,Mini casos de punto rojo/blanco,2,10/01/2022,73.94,147.87,1
1431094,47261,Diseño de cabaña de tablero de memo,4,10/01/2022,46.04,184.14,1
1431094,47531,Juego de desayuno para niños Spaceboy,2,10/01/2022,92.54,185.07,1
1431094,47256,Bag Cabin Vintage Paisley,2,10/01/2022,278.54,557.07,1
1431094,47258,Bag Cabin Vintage ,2,10/01/2022,278.54,557.07,1
1431094,47114,Conjunto de 9 globos en forma de corazón,12,10/01/2022,11.63,139.5,1
1431094,47487,Paquete de 20 servilletas Spaceboy,12,10/01/2022,7.91,94.86,1
1431094,178494A,Juego de cubiertos de mini puntos de 3 piezas verdes,6,10/01/2022,34.88,209.25,1
1431094,44545,Paquete de 72 cajas de pastel de manchas ,24,10/01/2022,5.12,122.76,1
1431094,44281,Set/6 tazas de papel manchas rojas,12,10/01/2022,6.05,72.54,1
1431094,45005,Joya de flores de gingham verde,8,10/01/2022,15.35,122.76,1
1431094,46160,Paquete de 12 tejidos de bosque,48,10/01/2022,2.7,129.456,1
1431094,46171,Paquete de 12 tejidos de manchas rosas,48,10/01/2022,2.7,129.456,1
1431094,46295,Envoltura de regalo de Spaceboy,25,10/01/2022,3.91,97.65,1
